date,ticker,sym_root,sym_suffix,n_quotes,quoted_spread_bps_mean,quoted_spread_bps_median,mid_price_mean
2026-07-15,PPG,PPG,,6772,14.8526,13.8247,115.8173
2026-07-15,PSA,PSA,,16283,10.4197,9.7756,317.7338
2026-07-15,PSX,PSX,,42739,11.8584,11.2411,196.5068
2026-07-15,QCOM,QCOM,,88761,10.3517,10.1192,177.1628
2026-07-15,RBLX,RBLX,,55541,7.2866,7.0348,56.512
2026-07-15,ROST,ROST,,23943,10.6881,9.7479,225.7725
2026-07-15,RTX,RTX,,20017,7.2664,6.6737,194.8017
2026-07-15,SBUX,SBUX,,73612,4.4762,3.8073,106.2849
2026-07-15,SCHW,SCHW,,71741,3.0122,2.9113,102.7922
2026-07-15,SHW,SHW,,16313,7.9072,7.2497,332.8202
2026-07-15,SLB,SLB,,130685,2.8206,2.1207,47.3793
2026-07-15,SNPS,SNPS,,23863,11.6219,10.6359,424.7926
2026-07-15,SO,SO,,57754,5.2941,4.1845,95.4574
2026-07-15,SOC,SOC,,17949,24.3219,23.7248,4.2134
2026-07-15,SPG,SPG,,6485,15.7251,14.8358,222.089
2026-07-15,SPGI,SPGI,,19105,9.5221,8.4869,445.7944
2026-07-15,SPOT,SPOT,,16915,18.8373,17.4825,487.5967
2026-07-15,SRE,SRE,,14831,7.8309,6.4627,93.1906
2026-07-15,STZ,STZ,,6680,17.4652,15.9205,132.2044
2026-07-15,SYK,SYK,,19815,8.3002,7.0137,314.8984
2026-07-15,SYY,SYY,,26477,5.9477,6.0757,81.56
2026-07-15,T,T,,138326,4.6607,4.6566,21.4826
2026-07-15,TJX,TJX,,27255,4.839,3.9846,150.9548
2026-07-15,TMO,TMO,,23152,9.0166,7.6386,537.4007
2026-07-15,TMUS,TMUS,,32303,10.6882,10.074,188.3023
2026-07-15,TSLA,TSLA,,374705,2.7388,2.5347,396.2404
2026-07-15,TT,TT,,24383,17.8427,17.269,478.1793
2026-07-15,TTWO,TTWO,,17405,13.0015,11.9496,243.0025
2026-07-15,TXN,TXN,,49745,11.8867,11.6401,299.8768
2026-07-15,UBER,UBER,,156625,3.1692,2.7356,73.2202
2026-07-15,UNH,UNH,,53091,5.3828,4.5382,420.2614
2026-07-15,UPS,UPS,,33099,6.7455,5.3018,114.1759
2026-07-15,V,V,,62205,4.0277,3.6251,357.5987
2026-07-15,VICI,VICI,,95128,3.9245,3.7786,26.4765
2026-07-15,VLO,VLO,,28493,13.3885,12.7946,291.4787
2026-07-15,VMC,VMC,,12437,11.9068,10.9985,290.1561
2026-07-15,VRTX,VRTX,,16520,10.4495,9.9923,476.9327
2026-07-15,VST,VST,,32105,17.278,16.3153,162.2042
2026-07-15,VZ,VZ,,135608,2.5775,2.328,42.9539
2026-07-15,WBD,WBD,,92453,3.7252,3.6771,27.2127
2026-07-15,WEC,WEC,,25680,7.4748,6.1788,113.9191
2026-07-15,WELL,WELL,,21475,12.8285,12.385,234.4313
2026-07-15,WFC,WFC,,250606,2.693,2.3039,86.8244
2026-07-15,WM,WM,,14246,12.5786,11.8896,234.6419
2026-07-15,WMB,WMB,,59193,3.4889,2.6828,74.9706
2026-07-15,WMT,WMT,,383213,1.714,1.7487,113.9191
2026-07-15,XEL,XEL,,302045,2.7494,2.5107,79.7616
2026-07-15,XOM,XOM,,151705,2.3272,2.0974,143.4287
2026-07-15,YUM,YUM,,19236,12.6891,11.6535,154.6959
2026-07-15,ZTS,ZTS,,23479,8.5451,6.7336,74.9867
2026-07-16,AAPL,AAPL,,1571194,1.2547,1.2079,331.1666
2026-07-16,ABBV,ABBV,,31776,7.3172,6.7537,251.4304
2026-07-16,ABNB,ABNB,,32390,9.034,8.1301,147.8898
2026-07-16,ABT,ABT,,270351,4.6038,4.0044,99.3836
2026-07-16,ACN,ACN,,45521,11.5215,10.4701,141.6066
2026-07-16,ADBE,ADBE,,84442,6.0076,5.1103,230.5959
2026-07-16,AEP,AEP,,106887,3.3898,3.0091,133.0937
2026-07-16,AMAT,AMAT,,101129,12.3417,11.4808,569.2886
2026-07-16,AMD,AMD,,173976,8.2345,7.8385,502.5657
2026-07-16,AMGN,AMGN,,30797,8.1146,7.0721,367.9074
2026-07-16,AMT,AMT,,12995,9.9972,9.4546,169.03
2026-07-16,AMZN,AMZN,,1282144,1.9696,1.9558,254.9216
2026-07-16,AON,AON,,13689,10.2337,9.1124,364.2942
2026-07-16,APD,APD,,16577,11.92,10.4583,295.0233
2026-07-16,AVB,AVB,,11664,9.948,9.2405,194.7441
2026-07-16,AVGO,AVGO,,187122,3.9577,3.4557,379.0644
2026-07-16,AXON,AXON,,13795,25.6249,22.1015,536.3391
2026-07-16,AXP,AXP,,20197,6.2895,5.5565,360.9001
2026-07-16,BA,BA,,23232,7.0105,6.5041,215.8979
2026-07-16,BAC,BAC,,356237,1.7366,1.6254,61.5261
2026-07-16,BKNG,BKNG,,304308,1.8477,1.1033,182.2865
2026-07-16,BLK,BLK,,18669,14.7207,13.2999,1094.4514
2026-07-16,BMY,BMY,,281892,2.6997,1.6777,59.8761
2026-07-16,BRK-B,BRK,B,23269,4.0729,3.4834,488.9535
2026-07-16,C,C,,128334,4.0268,3.774,132.5585
2026-07-16,CAT,CAT,,48599,8.7639,7.7128,882.7572
2026-07-16,CB,CB,,31523,4.2934,3.504,342.1288
2026-07-16,CCI,CCI,,21047,7.4637,6.3335,78.9343
2026-07-16,CDNS,CDNS,,30511,12.3029,10.4542,364.3432
2026-07-16,CEG,CEG,,52558,10.5569,9.8276,251.6183
2026-07-16,CHTR,CHTR,,22584,21.2314,19.1995,134.4019
2026-07-16,CI,CI,,34347,10.5885,9.1199,284.1441
2026-07-16,CL,CL,,30786,4.798,4.2531,93.8875
2026-07-16,CMCSA,CMCS,A,173388,4.1965,4.1606,23.9991
2026-07-16,CME,CME,,25246,6.0393,4.8884,244.702
2026-07-16,CMG,CMG,,188056,3.2928,2.9066,34.415
2026-07-16,COIN,COIN,,85345,17.9779,18.2149,162.7246
2026-07-16,COP,COP,,193126,3.4858,3.5486,112.3965
2026-07-16,COST,COST,,49061,5.7626,5.3365,936.7247
2026-07-16,CRM,CRM,,59007,7.744,6.9372,171.231
2026-07-16,CRWD,CRWD,,80700,9.0206,8.2574,203.7811
2026-07-16,CSCO,CSCO,,660067,3.2427,2.7694,108.6641
2026-07-16,CSX,CSX,,173183,2.2471,1.9714,50.6734
2026-07-16,CVX,CVX,,72074,2.4481,2.1782,183.8364
2026-07-16,D,D,,209788,2.3388,2.7851,71.4986
2026-07-16,DD,DD,,8311,16.0932,14.9399,133.6124
2026-07-16,DE,DE,,14732,11.5399,10.9003,595.2447
2026-07-16,DHI,DHI,,25377,12.0675,10.3862,153.27
2026-07-16,DIS,DIS,,99842,2.589,2.034,98.708
2026-07-16,DKNG,DKNG,,97698,5.917,4.012,25.0127
2026-07-16,DLR,DLR,,15269,11.3253,10.3205,173.4909
2026-07-16,DOW,DOW,,107206,4.3706,3.3767,29.6425
2026-07-16,DUK,DUK,,65016,3.9812,3.9738,125.6223
2026-07-16,DXCM,DXCM,,46832,7.7434,6.4671,77.6884
2026-07-16,EA,EA,,38702,1.6489,1.4474,207.3274
2026-07-16,ECL,ECL,,9520,8.9379,7.297,273.6032
2026-07-16,ELV,ELV,,38177,12.8721,11.6717,375.6398
2026-07-16,EMR,EMR,,13146,11.2067,10.2261,137.391
2026-07-16,ENPH,ENPH,,41729,18.0702,16.4261,41.7028
2026-07-16,EOG,EOG,,33602,6.3406,5.7624,138.8457
2026-07-16,EQIX,EQIX,,8310,21.4387,20.3084,1007.3805
2026-07-16,ETN,ETN,,33815,13.3161,12.1568,397.2742
2026-07-16,EXC,EXC,,149036,2.6543,2.1577,46.4132
2026-07-16,F,F,,84184,7.0708,7.0646,14.1554
2026-07-16,FCX,FCX,,164761,3.135,3.3698,58.3986
2026-07-16,FDX,FDX,,16734,12.1986,11.3647,316.6317
2026-07-16,FSLR,FSLR,,19362,23.535,22.1087,214.7693
2026-07-16,FTNT,FTNT,,37172,11.6556,9.9237,161.5559
2026-07-16,GD,GD,,12278,9.4909,7.6234,367.0773
2026-07-16,GE,GE,,55147,7.353,6.4698,342.5352
2026-07-16,GEHC,GEHC,,47096,5.1149,4.6321,64.6596
2026-07-16,GILD,GILD,,91199,3.8218,3.0035,134.2171
2026-07-16,GIS,GIS,,183864,2.8894,2.5757,38.7853
2026-07-16,GM,GM,,43793,4.6073,3.904,77.0936
2026-07-16,GOOGL,GOOG,L,590053,2.1885,1.8896,366.1182
2026-07-16,GS,GS,,50422,9.7354,9.0106,1104.8402
2026-07-16,HAL,HAL,,117076,3.1933,2.8567,35.0465
2026-07-16,HCA,HCA,,28539,13.2101,12.3248,387.5027
2026-07-16,HD,HD,,40284,6.2012,5.4594,347.0374
2026-07-16,HON,HON,,21095,9.2859,8.9218,224.3115
2026-07-16,ICE,ICE,,21672,6.4402,5.6429,141.2517
2026-07-16,INTC,INTC,,717645,2.8182,3.0167,97.7983
2026-07-16,INTU,INTU,,59556,9.5061,7.9044,290.6393
2026-07-16,ISRG,ISRG,,55499,6.4263,5.2275,400.2689
2026-07-16,IWM,IWM,,2562960,0.4873,0.3389,296.2183
2026-07-16,JNJ,JNJ,,59660,5.2619,4.424,250.1978
2026-07-16,JPM,JPM,,81114,3.7599,3.1901,344.192
2026-07-16,KHC,KHC,,124184,3.941,3.8307,26.0939
2026-07-16,KMI,KMI,,106603,3.3592,3.0727,32.5622
2026-07-16,KO,KO,,371406,1.552,1.1863,84.4237
2026-07-16,KR,KR,,50870,4.6205,3.4656,57.8211
2026-07-16,LIN,LIN,,28412,7.2467,6.6301,515.7155
2026-07-16,LLY,LLY,,35704,11.0128,10.0144,1173.3231
2026-07-16,LMT,LMT,,10326,11.8698,11.9735,515.8151
2026-07-16,LOW,LOW,,11722,12.9689,12.5672,214.6772
2026-07-16,LULU,LULU,,20473,14.389,12.6877,118.6694
2026-07-16,MA,MA,,34693,7.4786,6.2073,546.8361
2026-07-16,MCD,MCD,,58459,4.1595,3.6776,271.1068
2026-07-16,MDLZ,MDLZ,,303665,2.6268,1.6693,60.5612
2026-07-16,MDT,MDT,,94403,4.075,3.5922,83.7416
2026-07-16,META,META,,109640,4.9528,4.5956,671.2548
2026-07-16,MLM,MLM,,10869,17.2511,15.8361,575.8613
2026-07-16,MNST,MNST,,122413,4.82,4.0112,99.2964
2026-07-16,MO,MO,,76726,4.7764,4.1457,72.2038
2026-07-16,MPC,MPC,,15375,13.0438,11.7894,306.6361
2026-07-16,MRK,MRK,,49238,3.9964,3.1464,127.6563
2026-07-16,MS,MS,,79424,6.9102,6.0025,218.7031
2026-07-16,MSFT,MSFT,,218312,2.0146,1.9785,400.1088
2026-07-16,MU,MU,,493155,5.5173,5.2874,855.5173
2026-07-16,NEE,NEE,,170932,2.2688,2.2401,89.2932
2026-07-16,NEM,NEM,,116900,3.8289,3.2972,91.7407
2026-07-16,NFLX,NFLX,,569592,1.7264,1.3568,73.7234
2026-07-16,NKE,NKE,,181909,2.9719,2.2658,44.1393
2026-07-16,NOC,NOC,,11533,13.6405,12.9793,522.7974
2026-07-16,NOW,NOW,,374370,5.8756,5.7543,102.8383
2026-07-16,NSC,NSC,,24272,9.5409,8.0001,337.927
2026-07-16,NUE,NUE,,11255,14.6928,13.929,236.4294
2026-07-16,NVDA,NVDA,,1098127,1.3545,1.4447,207.262
2026-07-16,O,O,,165806,2.3164,1.5448,65.0551
2026-07-16,OKE,OKE,,26080,6.0347,5.3599,93.0677
2026-07-16,ORCL,ORCL,,144357,4.7957,4.022,126.0423
2026-07-16,ORLY,ORLY,,101972,3.3264,2.3549,85.5817
2026-07-16,PANW,PANW,,53985,14.3612,12.9545,353.703
2026-07-16,PCG,PCG,,54330,5.71,5.7094,17.533
2026-07-16,PEP,PEP,,92348,3.212,2.8837,138.4497
2026-07-16,PFE,PFE,,126366,3.9797,3.9769,25.163
2026-07-16,PG,PG,,48917,4.0705,3.9788,150.2435
2026-07-16,PGR,PGR,,26922,7.3491,5.8494,204.8377
2026-07-16,PLD,PLD,,26433,13.1069,12.3069,148.5751
2026-07-16,PLTR,PLTR,,279970,3.3889,3.0028,132.854
2026-07-16,PLUG,PLUG,,53087,46.5367,46.62,2.1502
2026-07-16,PM,PM,,25801,8.3076,7.0004,186.6204
2026-07-16,PPG,PPG,,8426,16.2385,14.4515,117.9317
2026-07-16,PSA,PSA,,17080,7.7915,7.1966,321.0432
2026-07-16,PSX,PSX,,23672,10.7839,9.9211,201.414
2026-07-16,QCOM,QCOM,,109803,8.2444,7.5782,171.4056
2026-07-16,RBLX,RBLX,,49019,11.224,8.9969,55.4688
2026-07-16,ROST,ROST,,20633,11.33,9.8999,232.6967
2026-07-16,RTX,RTX,,17881,8.6267,7.7147,193.7229
2026-07-16,SBUX,SBUX,,47240,4.9677,4.6085,108.2607
2026-07-16,SCHW,SCHW,,78504,3.2999,2.9091,102.766
2026-07-16,SHW,SHW,,14048,8.0386,6.8228,337.0237
2026-07-16,SLB,SLB,,146977,3.0608,2.1261,47.1864
2026-07-16,SNPS,SNPS,,23372,12.4451,11.4641,419.9411
2026-07-16,SO,SO,,83794,4.4376,4.1824,95.5925
2026-07-16,SOC,SOC,,24212,25.9412,25.413,3.9803
2026-07-16,SPG,SPG,,7379,11.1368,9.6933,227.3488
2026-07-16,SPGI,SPGI,,21981,8.7869,7.932,453.0868
2026-07-16,SPOT,SPOT,,17222,16.992,15.6199,478.1774
2026-07-16,SRE,SRE,,11035,7.6103,6.4662,92.8717
2026-07-16,STZ,STZ,,10851,14.6161,14.1269,135.1642
2026-07-16,SYK,SYK,,24882,10.0378,9.1158,330.7335
2026-07-16,SYY,SYY,,14261,6.0081,4.8662,82.318
2026-07-16,T,T,,159185,4.5696,4.5527,21.9151
2026-07-16,TJX,TJX,,23083,7.1356,6.4445,154.6794
2026-07-16,TMO,TMO,,23205,8.1136,7.0565,539.0114
2026-07-16,TMUS,TMUS,,31159,8.4493,7.7646,192.2195
2026-07-16,TSLA,TSLA,,284551,2.7712,2.5739,390.547
2026-07-16,TT,TT,,19165,13.5121,11.9674,474.6978
2026-07-16,TTWO,TTWO,,19073,15.4347,13.7234,241.4715
2026-07-16,TXN,TXN,,61313,10.7126,10.0136,290.3182
2026-07-16,UBER,UBER,,194412,3.4098,2.7222,73.6623
2026-07-16,UNH,UNH,,99468,7.3634,6.4126,436.2905
2026-07-16,UPS,UPS,,38722,5.1214,4.2806,116.4641
2026-07-16,V,V,,53681,3.4372,3.0393,361.5818
2026-07-16,VICI,VICI,,91256,3.8995,3.7071,26.941
2026-07-16,VLO,VLO,,23606,13.5111,13.0132,301.0072
2026-07-16,VMC,VMC,,12762,10.7743,9.5524,292.1721
2026-07-16,VRTX,VRTX,,15023,12.0242,10.998,482.5143
2026-07-16,VST,VST,,45257,9.9259,8.6027,151.489
2026-07-16,VZ,VZ,,217566,2.5266,2.2849,43.7283
2026-07-16,WBD,WBD,,71485,3.7051,3.6962,27.038
2026-07-16,WEC,WEC,,14535,6.2526,4.4051,113.7301
2026-07-16,WELL,WELL,,11886,10.1341,9.276,239.4051
2026-07-16,WFC,WFC,,202963,2.6251,2.2704,88.0633
2026-07-16,WM,WM,,12848,13.3399,11.6187,241.614
2026-07-16,WMB,WMB,,56637,3.7786,2.6856,74.8507
2026-07-16,WMT,WMT,,714092,1.807,1.7403,114.6659
2026-07-16,XEL,XEL,,290110,2.2763,2.4907,80.0824
2026-07-16,XOM,XOM,,110785,1.8617,2.046,146.0434
2026-07-16,YUM,YUM,,23002,12.0933,11.1831,151.6416
2026-07-16,ZTS,ZTS,,26259,7.3683,6.4737,77.0097
2026-07-17,AAPL,AAPL,,1506825,1.4171,1.2137,332.0369
2026-07-17,ABBV,ABBV,,23751,8.179,7.4021,257.3716
2026-07-17,ABNB,ABNB,,28800,9.1707,8.2082,146.2011
2026-07-17,ABT,ABT,,204444,4.5157,3.9773,100.6938
2026-07-17,ACN,ACN,,44293,9.3322,7.6722,142.6083
2026-07-17,ADBE,ADBE,,90785,6.3961,5.1014,236.286
2026-07-17,AEP,AEP,,160136,3.5139,3.0255,133.5888
2026-07-17,AMAT,AMAT,,131065,13.4322,12.8409,534.2145
2026-07-17,AMD,AMD,,227792,10.5879,10.0891,491.1052
2026-07-17,AMGN,AMGN,,41319,7.5221,6.724,368.2612
2026-07-17,AMT,AMT,,14265,8.795,7.683,170.0865
2026-07-17,AMZN,AMZN,,1205570,2.2529,2.0189,248.1205
2026-07-17,AON,AON,,17669,11.1854,10.361,368.6984
2026-07-17,APD,APD,,18546,10.7509,9.1249,298.2658
2026-07-17,AVB,AVB,,19433,10.6386,10.1958,194.0212
2026-07-17,AVGO,AVGO,,180830,4.799,4.3243,370.8422
2026-07-17,AXON,AXON,,22229,23.7955,21.3205,516.5067
2026-07-17,AXP,AXP,,29245,6.2027,5.604,356.1334
2026-07-17,BA,BA,,36519,10.1138,9.7704,215.0016
2026-07-17,BAC,BAC,,287797,1.6988,1.6227,61.569
2026-07-17,BKNG,BKNG,,279662,2.6194,2.2041,180.8274
2026-07-17,BLK,BLK,,14546,16.3891,14.7748,1076.2744
2026-07-17,BMY,BMY,,325818,2.621,1.6503,61.4164
2026-07-17,BRK-B,BRK,B,51412,5.2422,5.0863,494.8499
2026-07-17,C,C,,115450,3.2126,3.067,130.1719
2026-07-17,CAT,CAT,,48536,11.5944,10.9791,879.9644
2026-07-17,CB,CB,,31052,6.2485,5.6537,351.9369
2026-07-17,CCI,CCI,,23727,7.0406,6.3056,79.193
2026-07-17,CDNS,CDNS,,56012,13.7006,11.5533,328.2237
2026-07-17,CEG,CEG,,43670,9.5302,8.6932,251.8151
2026-07-17,CHTR,CHTR,,23041,21.9678,20.1847,133.5555
2026-07-17,CI,CI,,24509,7.7159,6.7757,284.2712
2026-07-17,CL,CL,,37300,5.7532,5.3697,93.5821
2026-07-17,CMCSA,CMCS,A,167631,4.2497,4.1658,24.0435
2026-07-17,CME,CME,,28064,8.0077,6.9682,244.7058
2026-07-17,CMG,CMG,,173145,3.2489,2.8748,34.8638
2026-07-17,COIN,COIN,,75579,16.5116,15.9535,157.4817
2026-07-17,COP,COP,,204396,3.6763,3.5014,114.2279
2026-07-17,COST,COST,,39225,7.1063,6.5076,942.7171
2026-07-17,CRM,CRM,,51141,6.7745,5.8517,171.2876
2026-07-17,CRWD,CRWD,,91373,8.9684,7.3251,205.6715
2026-07-17,CSCO,CSCO,,345655,3.1999,2.6808,112.1855
2026-07-17,CSX,CSX,,136503,2.0883,1.9695,50.8214
2026-07-17,CVX,CVX,,90041,2.4198,2.1486,186.5578
2026-07-17,D,D,,259991,2.2863,2.7461,71.7464
2026-07-17,DD,DD,,10891,14.8418,12.5809,135.119
2026-07-17,DE,DE,,14870,13.4325,12.556,601.7084
2026-07-17,DHI,DHI,,28721,12.0594,10.6952,151.2337
2026-07-17,DIS,DIS,,126660,2.6274,2.0553,98.0546
2026-07-17,DKNG,DKNG,,130554,4.9493,4.0891,24.581
2026-07-17,DLR,DLR,,17990,11.0058,9.7592,174.2195
2026-07-17,DOW,DOW,,128630,4.2573,3.3518,30.0066
2026-07-17,DUK,DUK,,56031,4.328,3.9986,125.9058
2026-07-17,DXCM,DXCM,,36167,7.254,5.2528,76.4969
2026-07-17,EA,EA,,16716,0.7936,0.9566,209.0016
2026-07-17,ECL,ECL,,11447,12.295,11.2321,275.1233
2026-07-17,ELV,ELV,,23090,11.642,10.2742,368.635
2026-07-17,EMR,EMR,,30180,11.4642,10.0438,140.6348
2026-07-17,ENPH,ENPH,,34340,19.8157,17.3375,41.4009
2026-07-17,EOG,EOG,,61412,6.0598,5.7278,139.6428
2026-07-17,EQIX,EQIX,,8580,24.2337,22.493,1016.0286
2026-07-17,ETN,ETN,,25895,14.1039,12.5442,399.671
2026-07-17,EXC,EXC,,166716,2.5251,2.1475,46.8139
2026-07-17,F,F,,93918,6.9707,6.9662,14.3607
2026-07-17,FCX,FCX,,154768,3.3159,3.4054,58.5129
2026-07-17,FDX,FDX,,19624,10.3742,9.5259,315.466
2026-07-17,FSLR,FSLR,,20287,30.2473,27.5026,210.2143
2026-07-17,FTNT,FTNT,,46693,10.9663,9.89,162.1965
2026-07-17,GD,GD,,13745,12.1175,11.4373,370.2313
2026-07-17,GE,GE,,58078,6.1005,5.0961,353.1075
2026-07-17,GEHC,GEHC,,60793,5.8377,4.7729,63.647
2026-07-17,GILD,GILD,,49678,5.9197,5.2074,136.6818
2026-07-17,GIS,GIS,,189867,3.037,2.6147,38.5083
2026-07-17,GM,GM,,56922,4.3234,3.8923,77.0048
2026-07-17,GOOGL,GOOG,L,525176,1.6559,1.4498,345.7191
2026-07-17,GS,GS,,46946,9.7643,8.9039,1075.7272
2026-07-17,HAL,HAL,,123479,3.2129,2.8454,35.1454
2026-07-17,HCA,HCA,,31635,13.1975,11.457,376.7603
2026-07-17,HD,HD,,41510,5.2167,4.7071,343.9698
2026-07-17,HON,HON,,19313,8.4713,7.4655,227.4472
2026-07-17,ICE,ICE,,22547,7.5185,6.462,140.4929
2026-07-17,INTC,INTC,,1893260,2.9476,3.1271,94.8988
2026-07-17,INTU,INTU,,47277,10.2313,8.4926,293.1105
2026-07-17,ISRG,ISRG,,118187,6.3119,5.3397,352.8049
2026-07-17,IWM,IWM,,1636353,0.7595,0.6805,294.4721
2026-07-17,JNJ,JNJ,,58468,4.3763,3.5673,253.5154
2026-07-17,JPM,JPM,,76481,3.7765,3.1914,343.3395
2026-07-17,KHC,KHC,,154105,3.9255,3.79,26.3705
2026-07-17,KMI,KMI,,130565,3.1739,3.0783,32.4707
2026-07-17,KO,KO,,479080,1.7707,1.2284,82.4778
2026-07-17,KR,KR,,102195,5.1563,5.0188,59.155
2026-07-17,LIN,LIN,,31410,7.1632,6.6938,518.1122
2026-07-17,LLY,LLY,,30117,9.4418,8.1664,1178.8268
2026-07-17,LMT,LMT,,14885,12.6588,11.4387,516.4403
2026-07-17,LOW,LOW,,20931,13.1342,12.2077,213.066
2026-07-17,LULU,LULU,,20027,12.9918,11.1746,117.2842
2026-07-17,MA,MA,,43689,5.8236,4.9743,543.2681
2026-07-17,MCD,MCD,,52246,4.5205,4.0994,270.2048
2026-07-17,MDLZ,MDLZ,,332217,2.659,1.6476,61.4177
2026-07-17,MDT,MDT,,146960,3.4743,3.5768,83.3919
2026-07-17,META,META,,179755,5.4136,4.662,640.836
2026-07-17,MLM,MLM,,12452,21.0931,19.5907,570.9688
2026-07-17,MNST,MNST,,201212,4.5567,4.1144,97.8251
2026-07-17,MO,MO,,109210,3.9278,4.0179,74.3454
2026-07-17,MPC,MPC,,22935,12.746,11.5622,310.2359
2026-07-17,MRK,MRK,,70798,4.4564,3.9182,129.1347
2026-07-17,MS,MS,,46522,6.296,5.584,215.8336
2026-07-17,MSFT,MSFT,,190523,2.1085,1.7882,393.3824
2026-07-17,MU,MU,,619930,5.9929,5.7492,867.99
2026-07-17,NEE,NEE,,149445,2.8832,2.2581,89.3993
2026-07-17,NEM,NEM,,80270,4.007,3.3331,90.3095
2026-07-17,NFLX,NFLX,,679217,2.2354,1.4748,68.2042
2026-07-17,NKE,NKE,,196778,2.6425,2.2839,44.0906
2026-07-17,NOC,NOC,,18359,14.3461,13.6094,530.2081
2026-07-17,NOW,NOW,,227752,5.8425,4.848,103.6724
2026-07-17,NSC,NSC,,15620,11.4323,11.1481,340.3198
2026-07-17,NUE,NUE,,14422,16.76,15.6531,236.2942
2026-07-17,NVDA,NVDA,,1358182,1.3488,1.4626,203.796
2026-07-17,O,O,,185579,2.2074,1.5275,66.055
2026-07-17,OKE,OKE,,30072,7.1024,6.4378,93.2865
2026-07-17,ORCL,ORCL,,107369,5.4022,4.6985,126.331
2026-07-17,ORLY,ORLY,,66560,3.8682,3.4688,86.2614
2026-07-17,PANW,PANW,,46737,14.1766,12.4818,361.4055
2026-07-17,PCG,PCG,,63478,5.7274,5.7159,17.5234
2026-07-17,PEP,PEP,,87038,3.9478,3.6056,138.1582
2026-07-17,PFE,PFE,,121586,3.9666,3.9612,25.2337
2026-07-17,PG,PG,,95334,3.8566,3.9367,151.2326
2026-07-17,PGR,PGR,,22155,8.0121,6.7308,208.4395
2026-07-17,PLD,PLD,,30646,9.0749,8.0225,149.9041
2026-07-17,PLTR,PLTR,,241539,3.667,3.0485,132.1894
2026-07-17,PLUG,PLUG,,44563,45.5124,45.3515,2.201
2026-07-17,PM,PM,,32636,8.6592,7.8503,192.0475
2026-07-17,PPG,PPG,,17364,13.4999,11.9058,118.2752
2026-07-17,PSA,PSA,,28964,9.3271,8.3779,321.1036
2026-07-17,PSX,PSX,,34598,10.4857,9.7343,205.3278
2026-07-17,QCOM,QCOM,,120354,10.2423,9.6148,169.015
2026-07-17,RBLX,RBLX,,42202,8.4476,5.8852,51.8971
2026-07-17,ROST,ROST,,25257,10.1991,9.3031,233.8724
2026-07-17,RTX,RTX,,24226,8.4462,7.649,195.8588
2026-07-17,SBUX,SBUX,,54278,4.2619,3.7474,106.6001
2026-07-17,SCHW,SCHW,,105697,3.0888,2.9353,102.1346
2026-07-17,SHW,SHW,,20807,9.201,8.5673,334.866
2026-07-17,SLB,SLB,,151618,2.7693,2.1365,46.8562
2026-07-17,SNPS,SNPS,,59625,13.4277,11.4033,377.5141
2026-07-17,SO,SO,,63838,4.7289,4.1728,96.1965
2026-07-17,SOC,SOC,,19817,24.2909,23.015,4.3456
2026-07-17,SPG,SPG,,10480,13.4636,12.7509,229.1616
2026-07-17,SPGI,SPGI,,24910,8.0641,6.8896,451.517
2026-07-17,SPOT,SPOT,,22722,20.2968,17.2745,470.5953
2026-07-17,SRE,SRE,,26959,6.9499,6.4123,93.0124
2026-07-17,STZ,STZ,,14550,16.2394,14.8181,134.2962
2026-07-17,SYK,SYK,,31115,11.3706,9.3662,321.456
2026-07-17,SYY,SYY,,25539,6.6479,6.0698,82.4472
2026-07-17,T,T,,181527,4.5307,4.5177,22.1251
2026-07-17,TJX,TJX,,39599,6.6239,5.7824,154.8073
2026-07-17,TMO,TMO,,21490,10.5996,9.3752,534.2616
2026-07-17,TMUS,TMUS,,41016,9.7949,8.8966,193.4222
2026-07-17,TSLA,TSLA,,494771,2.8031,2.6165,381.7794
2026-07-17,TT,TT,,17310,13.1645,12.0448,470.7404
2026-07-17,TTWO,TTWO,,24414,18.0495,16.3917,236.7702
2026-07-17,TXN,TXN,,58240,14.1441,13.3744,284.6879
2026-07-17,UBER,UBER,,187237,3.2414,2.7689,72.4248
2026-07-17,UNH,UNH,,71061,7.6868,6.9792,430.9018
2026-07-17,UPS,UPS,,38321,5.5805,4.2913,117.5421
2026-07-17,V,V,,63293,4.0695,3.618,358.8645
2026-07-17,VICI,VICI,,98619,3.9009,3.714,27.0031
2026-07-17,VLO,VLO,,24815,11.3164,10.1688,304.9591
2026-07-17,VMC,VMC,,12125,11.2476,9.5894,291.4477
2026-07-17,VRTX,VRTX,,15728,11.9294,10.7332,487.6224
2026-07-17,VST,VST,,37704,11.1699,10.3593,154.7595
2026-07-17,VZ,VZ,,200882,2.4349,2.2617,44.1433
2026-07-17,WBD,WBD,,122593,3.7108,3.7044,27.0889
2026-07-17,WEC,WEC,,30549,6.6059,6.1655,113.9984
2026-07-17,WELL,WELL,,16771,9.4614,8.5615,244.0273
2026-07-17,WFC,WFC,,175037,2.0754,2.2399,88.3113
2026-07-17,WM,WM,,22262,12.3664,11.5581,239.974
2026-07-17,WMB,WMB,,75433,3.5893,2.7431,73.5489
2026-07-17,WMT,WMT,,373100,2.042,1.7476,115.4427
2026-07-17,XEL,XEL,,263921,2.4213,2.4947,79.7069
2026-07-17,XOM,XOM,,121671,2.5093,2.0365,148.0767
